1	958.5339960310115,-142.19354517996953,-56.696174048805275,-110.29286575444844,-151.1000422419928,-197.4532818434164,-1.806359915099136,-123.10084743568886,-139.95466835231312,-102.94217907422471,-266.6750297752923,-281.1534242414844,-93.2892252994408,-224.74671739603465,-317.22630152058974,-44.58008581545502,-51.626987776817465,112.4182682547026,-105.31343242196242,-93.38672582613113,8.309588837824089,63.439038887137784,104.45856354041688,42.51477573563804,-16.237688508896788	1967.0
3	206.3952255828665,-455.0682304851754,-666.2028032941656,-144.44822724853123,122.29697923568791,-85.15432984970623,-42.842842124197276,118.31191665760345,36.81893470364807,-218.7958436271351,93.90883692389666,-44.059187038256596,-20.863254445825934,3.9047587921847215,46.98708833324226,31.102867567427246,-60.73291017379424,-18.411368833447185,18.60252530933189,40.1836676668944,6.849812436261786,8.732879218609101,-15.304379943981417,-42.86108013772372,-38.17560342765404	7319.0
5	-27.882373631046946,622.7657374128933,-346.83652784125843,150.87690486405356,37.96985660185663,-19.107139653739047,-185.7306188563176,128.24015532542555,78.1621166137184,203.26858490201127,-39.554430259102624,-2.331686454357923,8.308870690665282,24.365206790097993,-14.162129725116044,-14.684598597627641,-13.370022472099027,-55.88837023176896,-15.987597542547707,-10.295919461887578,49.01977121805056,-11.226427075605985,21.722958390407435,18.6042260494069,44.75570560237239	9695.0
7	-257.1036780363713,562.6609079308523,225.92507460795096,-283.3250568774582,-38.3695904868894,168.07583262539646,133.63847999693374,-34.67423396278283,-35.824341400507535,-258.4628369788537,-12.437536541657861,6.853625267921337,-63.10599432586172,-23.178760364030417,23.69785973683655,16.257798388982877,28.283608865087743,2.632002091034048,38.02442690991754,-7.376944983717489,-27.91354542672869,35.704776657221394,-32.14598985017973,-4.630917197293297,-16.231970756185245	9458.0
9	229.09664603759913,52.92668238358054,258.0559461569506,589.0322491050359,229.69760267609502,-501.5796876854083,155.5856954370472,-115.69008951931696,-14.300046337875138,-119.6520848335633,-77.03423729354947,-50.15492304605038,88.80139510762325,65.27407789306662,20.522529378751297,-44.46667810451883,72.14013891566054,53.02456508175233,57.49528469472226,57.10275142859606,-13.93463075750258,-58.07867891479815,-14.734091283201103,23.989137030355288,-19.158469689203177	5798.0
0	46.246816523029096,-208.02782689460318,97.16265709338789,-509.79621370104513,309.2363620278328,26.484717167420172,-116.61180077493647,-144.18304501525867,-131.85952924526708,142.49819243797683,34.734322348544765,7.1105339793727005,135.75792803630983,4.277548297965531,-7.156216341621925,32.616110100310834,56.27171961415652,32.15293314015258,4.338437846142977,26.349854576010166,-5.89323162235095,-28.920302004944897,-68.60574566699633,16.78141320358858,10.244263732551564	7078.0
2	-725.3395433488556,-341.87671541918786,81.18918152249414,89.6414638311848,-212.54299026536867,0.4460284647022733,33.23919874331319,-77.65827322476545,82.16073449057264,57.38885190932206,20.869533243620094,40.60064252828202,24.916017061387343,27.001263183723573,-86.1125004144523,-7.670630448215392,-31.061006522757157,-5.22075112821187,-31.420658497500686,-16.65391384074365,-5.433135938174169,9.039367553713918,39.43738008164517,-3.1689230561255797,-0.227244422432694	11403.0
4	182.68833453923898,-317.40254320868,345.62409550059436,427.6234924976219,336.93168980519226,361.00619455509315,77.29607158442332,236.1898269001188,-234.43594144233046,136.1801918053904,49.07410680083234,26.665019104637345,-115.51830463495838,-60.56560882659533,126.66584762960758,-2.387885856718192,-48.531331357907234,-12.152702388228304,-9.669608641101862,-48.56615194451053,11.478475104637333,51.12181247126436,65.51578551089972,-31.353225146452623,-46.443258072730856	5046.0
6	1087.6719267700973,-233.13622139961166,-229.43902040621361,114.93607148621362,-755.6586392788353,405.49905636893203,179.44371306135915,-310.90936476155326,60.71000899067963,170.27289375378624,-33.729329406601934,145.58619038757286,-21.59125345553398,-73.52921537708741,89.29428597242713,20.663254902912623,158.6337468900971,-46.45570136271844,-15.177392175145632,-50.94680448466018,-71.23269636466017,-32.12351383495145,-134.16665089436893,-31.387403635339798,49.92134230174757	2575.0
8	867.7581535201056,-158.71829312213455,693.9635252502819,-296.962560266817,-448.7675224073658,-227.22259750695238,-89.09996997482152,220.53210201954155,225.40710320631337,93.35776828861334,-16.684568101465626,72.5192988748591,-87.96725810635104,107.01599657121383,72.91465027395719,-3.5537248260052636,-93.18135420518607,49.28330027057499,-6.763186851935364,34.93479573618938,8.636653602029307,-59.84832880683951,64.86109518940245,26.071378881999237,23.42608124088689	2661.0
