1	968.926311934,-138.41875345,-58.7373426371,-114.594790441,-170.783432954,-192.800771547,-5.78158555228,-138.533829732,-129.462019968,-97.1992095421,-266.179325381,-279.515082194,-96.0805052178,-222.254214749,-312.125671352,-49.2056939015,-61.2109519452,110.090852645,-101.758479331,-91.4869324289,9.08061492589,62.6248572964,101.823618675,41.0192515274,-17.0497564289	1970.0
3	207.555548107,-458.946380433,-664.632079416,-139.845776746,121.166742714,-84.050079746,-39.428523049,117.932531494,35.2305685815,-221.085303168,91.2896483221,-42.2583279623,-20.9642137452,0.960737199075,44.1983999171,32.482216116,-60.0310751265,-20.2092055714,15.7663910048,41.3066619073,10.2645728054,9.08269692943,-15.8886491891,-43.6572978164,-35.9914438491	7354.0
5	-27.8180773228,616.8996204,-349.067500026,155.728872719,31.9081249003,-20.1872158897,-187.513790591,128.280087347,82.4019720965,202.424671545,-36.6374737612,-6.49156601851,8.94420691748,25.4507949673,-13.3642402329,-14.8250365918,-14.9843109851,-55.9386281014,-15.6970251634,-11.8680983034,46.533445371,-10.5254396504,20.0099844322,19.5106941845,45.6919188325	9780.0
7	-256.368011464,567.584033859,221.498102368,-285.720673154,-36.2854177692,165.068647435,134.244371141,-33.6513546596,-36.5497893527,-255.155010197,-14.9430604195,9.89591173131,-62.7018528722,-27.0210483044,20.9239305065,15.1434527946,28.1535734563,3.00296352499,40.301093637,-6.23263883912,-27.9661001303,37.5541636654,-30.6155349348,-6.65828788752,-16.5730861288	9442.0
9	225.591080602,51.9694859165,252.679565561,589.755087827,227.084201077,-497.879932382,157.167683436,-114.952693185,-17.4485122897,-120.152718908,-77.8092190225,-49.3895734973,91.5906290016,67.2455374826,20.0013669869,-43.6250005402,76.4560007376,53.8735159378,56.7019397265,56.7807583438,-12.9920540239,-59.6478293697,-15.5372339608,25.5880520541,-19.0089423865	5785.0
0	47.1958417020568,-205.27398748580543,84.19190620191195,-507.411278403534,319.908543309241,38.9060746827926,-118.77591351882974,-153.48552445104298,-136.005755632387,144.04530303070683,37.586976423088046,1.8826804010718332,136.9254422495656,2.889805952781004,-11.480486588933946,29.440539937717283,51.3889596154403,31.908961706257237,1.7840649855156483,26.75142909690035,-8.445114870799536,-30.099303525927006,-70.69718777708573,18.31899153519699,10.587231638325601	6904.0
2	-726.4410639540073,-340.7409801847691,84.3623873947462,87.81624054581638,-214.21218892959465,-0.4513962123651146,32.43397069980542,-77.24778729418017,83.82583098310626,56.13595151618608,23.492370255174237,39.635754964708994,24.430103116929054,27.085097262338568,-85.73923374296832,-7.166561516363005,-30.87996530780115,-4.355075297275782,-32.71526042464184,-16.594050026269226,-6.004387604900063,10.093648791084366,37.974900732885175,-1.7159153895276846,-0.47563657270475873	11306.0
4	178.5451415408692,-316.85298302691376,341.28271532216905,432.25235946590914,335.7091522719298,361.8390722637559,76.71455450976876,234.3744642085326,-235.80843855921037,137.40773057535878,49.05099076614831,27.301029459529516,-116.90276906718508,-63.1271717643541,126.55932098225666,-2.0029354555422634,-47.92034628648322,-11.433427588118024,-6.159387710526318,-50.25542604346093,13.034108973883574,49.20027399800635,63.57141683672251,-32.519687581738445,-47.46505610426633	5016.0
6	1105.438974885333,-234.47637124114297,-217.87706761714284,103.3487331885715,-759.0092675097143,398.7385483908571,184.22577812799997,-310.7526966822856,61.451757929904765,178.27697195390465,-35.44556628761905,145.42397494438097,-21.61222695542857,-64.45691033714289,89.44805145104755,21.61610866438095,161.17088926209516,-44.62979275161904,-8.79838444609524,-51.255748411809535,-72.14912721828571,-35.031387802285714,-133.23204205104764,-29.273317775238077,49.04648687047621	2625.0
8	805.6402630397447,-161.73499798651525,694.9141014268986,-301.68971756884315,-405.13976108410225,-236.8499531408801,-94.15476659758701,247.64100076543656,211.45087007452096,81.804588399929,-7.627107028743795,67.55280941199435,-81.38626074308021,96.0328369325763,75.25138642973742,7.395316721433643,-77.17931689354154,46.455062218594755,-13.918082940738113,40.590828918381824,15.085198563875078,-48.09650752129168,67.78302046380409,28.517200699077346,21.878910195173873	2818.0
