1	971.7307502332172,-145.43314366633518,-40.465127776728,-124.08533690203885,-166.77310349726497,-205.2444428567878,-9.523714946792639,-125.69073876777723,-136.66618967478865,-95.7904421795127,-266.3560883237196,-272.33349530979615,-93.60658473247136,-215.39874368473403,-310.58798575236216,-52.00466719144706,-59.25909064793635,107.77081213724516,-95.7628646061661,-94.37487036350073,8.816072512182988,59.869883239184524,98.55636113276977,42.307970650919984,-13.51557494778717	2011.0
3	208.44865454608055,-459.39276754456523,-665.7044977961156,-143.51882318239424,117.83194449428301,-89.30876272558199,-40.40980944551589,123.37727355999439,36.3005552908114,-222.0017285903017,91.9990966711668,-42.479374840473895,-22.290768432704237,2.4317887713183657,47.49963634894615,29.381124715525548,-60.27401755613717,-19.023217399090786,18.09404105110897,40.77040977490015,10.121747063920655,9.781246691830829,-17.868503223308977,-43.39836875657801,-36.73124573729162	7259.0
5	-29.84139874767215,622.0875719493507,-348.98066918264624,151.59685110293674,38.72240636222245,-20.00281951703675,-187.13361123411437,126.6376691432519,80.98454993922036,205.15586692428113,-38.14624404011049,-4.3738546158804885,6.064414133019531,26.212084549779995,-13.063922373170978,-15.146263154609642,-13.252967743476914,-56.80016162908008,-16.882576633480003,-10.992323042770913,50.05277592162081,-9.556813157781654,21.716802304717078,19.030425582113974,46.3433950067533	9773.0
7	-258.19961156959624,565.4234749230362,221.03439885296302,-284.5276607126048,-38.15203817926424,167.9393928186154,137.68222009498572,-32.67417471790524,-37.82993990999687,-256.95875241768283,-14.354006325559219,6.3398406711544535,-64.09291641842468,-23.667468960988,23.97005228697127,14.791018669988329,27.733165023746448,3.6726368615498837,39.25628142891979,-5.640139139828255,-26.83673617693203,36.97295906827099,-31.904582579349068,-4.46163142404325,-15.300377873211062	9433.0
9	227.11755448238154,53.3088410420066,254.39271253046348,590.0019750041654,224.0093858305847,-495.22919106110027,157.34002914459285,-116.89126113521954,-16.909266748481173,-118.29888048151362,-75.68432951918068,-49.41325253966327,88.78980521107445,65.49202176427708,18.32502892761673,-42.08728744471446,75.2751500888735,50.10532141242835,57.548977679048754,57.325129350459996,-13.536547387606324,-60.756728638951515,-16.97675009946189,24.075755105884394,-17.243829109529578	5761.0
0	45.58816933444235,-202.1487840771012,76.03673310993781,-511.1757937112685,322.65072751251256,41.69408961131201,-118.92234517257339,-161.29536676435717,-133.68374626515262,145.72118639953715,40.08561005569216,1.5820270559814726,138.38270143512221,2.0566910335599564,-12.966378292492404,31.805307784753374,48.83387750585852,34.56874772558949,2.1073645669029375,26.467186722985716,-10.672707674960227,-33.826433843049315,-69.85965791262835,17.19893385071603,7.873238139013452	6913.0
2	-726.6849415595385,-341.79724153980953,83.44449701065699,87.72612913131937,-213.07219763581102,-2.008216250484406,32.50615457521578,-77.83806335555757,83.82864100863138,58.09252372027479,23.69314726915623,40.423490100405125,25.28398095834065,26.44234833864716,-86.51463936260345,-6.8052142850977635,-30.794083635458872,-5.246416987493398,-31.858773803857684,-15.876667844019732,-4.889628050554871,9.469539658270207,39.62583174793022,-2.8906004176501665,0.19205455645587266	11354.0
4	176.28548495514985,-316.9385958110736,336.83315520321503,430.2516154383808,332.5465910684657,359.9561186487397,77.7675332732685,233.3444844040484,-237.26657033220857,136.35929188827154,47.313147073824176,26.633161949593184,-115.34134330958523,-62.93389799404646,125.87396793768598,-1.0761362294106012,-48.055584846001146,-11.934535972018265,-9.364927322683066,-49.34690161659061,12.116911824171462,48.85362395078388,63.56601226473508,-29.68592737844809,-46.48902800476281	5039.0
6	1103.472187278224,-229.18628493034825,-226.41850525028704,110.32521701683892,-753.7943388832756,405.8687458312284,188.00740503559123,-310.5298217684652,69.08523690011482,174.38995998890158,-32.18192253310369,142.1670783842327,-22.190854930348262,-73.87983629965558,85.7030916624569,21.382238911213157,158.11406352506694,-41.87197371603522,-15.463830256792953,-50.66992765212398,-73.79584479563718,-34.91710551741293,-134.80351454152316,-28.5649433677765,51.394485577114416	2613.0
8	791.2741700372713,-164.76038074683544,696.7573047499999,-302.6322016529535,-402.842103693741,-233.57299134317867,-96.04832537412102,248.49098861005635,218.21571094901546,85.03421049472574,-3.2342616937412125,70.56900398945149,-79.97948620464135,97.6032274092827,83.06239445745429,10.333598743670885,-74.70660427109709,48.207063989099886,-13.079970276371304,40.77791275070326,17.512629900140645,-45.80779351336147,68.90856895077354,24.877093986990136,18.04399561111112	2844.0
