1	984.2402934804805,-143.78741421871868,-58.59879421571569,-107.94473041491494,-177.0566024329329,-188.91698410260267,-5.067010624624628,-150.53876568118116,-132.90403987587584,-95.71195559959962,-265.10855993743746,-268.8678860530531,-93.28079401551553,-215.7068839809811,-307.24338083033035,-44.55853147997997,-63.02839152852854,112.07376170770779,-98.18796047497501,-93.17461360060061,7.722921419419412,63.699535105605634,101.94920734134132,42.20397092592594,-16.18154792792792	1998.0
3	206.87052369703207,-452.59185096839803,-666.9424667728773,-143.18346678290735,116.25460218961253,-89.20084667848306,-46.31451891123933,116.79402456993668,37.950402028991505,-221.28855699258045,95.33375208271498,-45.41261128441876,-22.960818491893388,3.1816214466886463,49.06557665965924,30.102585475954932,-59.153686699230555,-17.085603558532558,15.126258910277564,43.11654943267379,8.341637623660345,11.134531171200882,-16.15219459727947,-42.9743781504534,-37.63962819194831	7278.0
5	-27.111517376494646,621.2391850254472,-348.0981531448134,153.07720295779262,36.61512464578434,-20.380969213387846,-187.27145868696974,127.60264990761382,80.89195222064387,203.90184161420535,-38.63467584241181,-5.521700908840064,7.733692745937653,25.458268458252416,-13.164404222687784,-14.490895538477261,-14.49465815809913,-55.01657426060298,-15.813649149718962,-11.80622036474196,47.79089043934592,-11.018260342565158,21.832987619724076,18.123714650178833,46.8563717408278	9785.0
7	-257.3775587562666,563.2317751257599,223.86120035541342,-280.6237887441068,-36.406980925333315,169.9861011813333,133.47682309557334,-35.909982657066635,-37.79319223135998,-257.3307018081068,-12.155701904426676,5.6809062862933315,-63.93986818879997,-24.146513895359995,22.152126744106667,14.322703012479991,27.05622982304001,4.296944402666668,40.26253641120002,-6.368680333013336,-26.935877099946623,36.183242643626684,-32.31984848511998,-3.3027712064000023,-15.493843625173334	9375.0
9	227.8707443853019,57.47611405651795,247.66864148661426,594.0000831770778,227.78086313805747,-495.15518128083966,159.35858692948372,-117.87752667821516,-21.19943494225721,-122.11205931216102,-77.2033738972878,-47.51002086001749,92.32618382047242,68.7823489455818,18.66312255398076,-44.19555395713037,75.27263592475938,51.305237961504815,58.55459321837267,55.78793483237096,-12.674524594400689,-61.11223430306208,-17.223237105336835,24.22163668591424,-18.268686869116365	5715.0
0	41.16326188796741,-207.04069896129806,76.30401555477955,-509.3461801971478,322.91806316717583,41.722843403026346,-117.48141468805474,-155.5702099525681,-137.91237644827586,146.3551724613706,36.60952362840096,4.7640594747562925,138.95875916252012,1.4234368593045306,-14.307954098210391,28.357041578059082,49.68822441612103,32.50306852902663,2.937640163538486,25.481170100683848,-11.57104721897279,-32.48954987021679,-71.43838599781753,19.211846424850865,12.116576294776657	6873.0
2	-728.819051904586,-344.01679759581026,81.7773029977115,87.98121208995684,-212.77528608273906,-1.089050129213975,34.17953720640788,-77.89150759845093,83.2136962567555,57.63110742892349,22.91171979359211,41.683095514127274,23.537444559105708,27.41685466508229,-87.75191779684884,-7.74078533166096,-31.099018011794712,-5.850641663321883,-32.29959817656901,-16.984642569228036,-5.286813037672749,9.574450098846926,39.61411964272508,-2.5791846652583406,0.08570851219082666	11361.0
4	177.9553227388075,-322.56459718951993,328.6848694539249,432.02356586408354,343.702603654487,364.63056511844997,87.11064180907445,228.97551228668925,-233.32106094398696,137.66445030295117,44.73321571150371,26.46470746055011,-115.99643692812685,-66.15533784581415,125.57588449026291,0.8497855021080092,-46.070844997390054,-13.606659009636624,-4.057066975908454,-51.15579468680989,15.146767936157397,46.67432041838987,63.842482483437074,-30.657234975105403,-47.598808159204964	4981.0
6	1112.8907632334585,-229.52205547030076,-190.7615451552631,91.60156521541356,-765.1160030390979,383.60814491879705,180.86583567255636,-307.04762562744355,71.82137328721804,185.34610734812017,-39.42608276616542,148.76603685,-20.59924222330827,-50.27310875977447,94.47885271992475,18.269863549624066,153.2702593984962,-44.15932257969925,-3.4354166394736843,-53.83676361315787,-73.65324952969922,-37.06379981842105,-134.71463281428575,-30.732717283458634,47.99570279398496	2660.0
8	721.1793473809685,-162.216391688971,694.541861431069,-292.41888908238064,-363.64204165635493,-238.18523061129795,-103.42394921990591,276.4094197098185,204.54384977942172,74.40066473301945,4.611165087424335,61.33170006926702,-76.7984769596503,80.90970474714192,84.0876168971083,17.64720410894418,-61.997276553463365,41.94777826832549,-28.54710413012776,45.259709664761274,18.596059110961665,-34.96689202185607,70.94127045057158,25.10367704707464,11.64384301849361	2974.0
