1	972.0545025679443,-145.44176740169237,-62.543801777999,-107.45067496465903,-178.26566372025877,-186.3218314902937,-9.09544547088104,-142.97656291488303,-130.82808447984073,-98.58844479492284,-265.13982695271284,-270.86313479940264,-93.55520251567948,-217.77884678496758,-306.5111395097062,-48.86671218914882,-62.528066779492285,108.54386267546043,-99.35907480089598,-91.1879713842708,9.703659531110002,62.42240571030363,102.79482511498256,41.47668253409656,-19.2934833165754	2009.0
3	206.5146740637897,-457.7623773038436,-661.8219819192177,-146.15799712677014,119.39931406001348,-88.40832026190155,-42.1260603635873,121.2359593177343,34.628693032636555,-218.74994843371542,90.08636281726231,-42.40491047727579,-18.851262560620363,4.566483830074164,45.31546346298044,30.096899551045187,-59.34912034524613,-16.899646070128135,16.58887049669589,40.40284463668238,8.189354103169249,9.892810620903575,-17.12531481604855,-41.86664931746461,-37.66612268482804	7415.0
5	-27.19599537823408,619.7209976738193,-348.8643808625256,157.36785367638603,36.450473254004095,-18.994115437679667,-190.64549676129363,128.13078099127316,83.34290884548253,202.1199778799794,-36.096628435934264,-5.378858586755648,7.334976910677621,25.829044210472286,-14.832300725462012,-13.866275987577005,-13.02010679887063,-56.05849920862427,-14.371726715605739,-12.443400100410685,48.213349612936334,-10.980788654209448,20.081378375564682,18.45023758983573,46.67162187361399	9740.0
7	-257.05525821006614,564.7106104489229,222.5547659918959,-283.1730333400513,-35.04630771369161,167.09221719289826,136.2248448576455,-34.80547276551505,-37.24253018479419,-256.6415409502027,-12.747163603007047,6.585310550010664,-64.16150160098103,-23.038460635423352,21.489211209319663,13.300404161441664,26.420028132970796,3.748468249306885,38.85189873512475,-5.954119451375566,-26.585245550117286,37.24793754297293,-32.57045205544891,-4.410517620921312,-15.167871835785894	9378.0
9	227.3356892999303,55.0431203560474,255.6893632077381,590.6874326890901,231.10216021157186,-502.7095535304985,157.96594532973157,-120.01681638724295,-20.990251564133846,-122.76431665615199,-79.22239540275362,-52.01289230062737,89.42856764761247,66.80371734227954,19.90767248536076,-44.626251886023006,70.39874176559775,53.019691990763356,57.1478703814918,56.73880595329383,-13.570030293482047,-58.34260217410249,-13.742990665040079,22.911811873300802,-16.923719045137684	5738.0
0	44.1807269718,-202.585624809,89.0047666036,-508.432906525,321.421319284,40.3507697479,-115.345695797,-158.889106726,-135.163867348,145.261409867,36.9428643062,5.51835040064,139.456348319,-0.305999283521,-13.4595488067,33.4125501933,51.3362003107,34.351074801,1.68787578374,26.7076854202,-6.80784695657,-30.9031885706,-70.6987873736,17.9377142009,11.9331891665	6839.0
2	-725.759367074,-341.974852561,83.6961948933,87.0273837247,-212.245491239,-1.28685734524,33.0802776482,-76.7172677448,84.5766143368,57.799001456,22.6663757698,39.9081765333,22.8695339697,26.213823099,-86.5954822333,-6.14158840876,-29.7932038386,-4.96619949754,-32.3167310373,-15.6362445578,-5.1858066149,8.90983582008,38.9885815959,-2.68881706467,-0.619058812687	11366.0
4	178.392791106,-314.882889536,341.162979124,430.065624728,338.117659448,362.221391195,78.1636724278,234.458779771,-236.512891797,134.521015746,50.4251845814,25.754899273,-118.937793173,-62.2327911251,127.478550952,-0.118139754278,-47.9080100084,-13.0866777953,-8.1712110201,-49.7113479077,11.9162289889,49.7059840159,62.9827150513,-32.6465981876,-45.9535888754	5026.0
6	1096.450095,-231.102066926,-213.450074592,112.589675339,-758.326029383,402.362273248,191.04514061,-303.944185045,66.5960334473,179.905184481,-34.2912588598,148.848793447,-17.3612444697,-63.5040053064,90.6884877447,22.6670609572,163.659613663,-45.6303218841,-10.5434465318,-52.1318590879,-75.0708711261,-37.8820944508,-136.364783103,-30.3023274534,49.9095489451	2640.0
8	786.013665118,-163.866479318,694.773314069,-303.358526077,-396.868936569,-240.659858245,-98.6571918364,256.214760905,216.391685287,80.7292275476,-5.31236825693,68.0979093085,-82.6135851762,89.3371954893,81.4040380835,9.34588084556,-72.5170293033,45.6457074212,-15.7269011825,42.3932233187,16.0765655314,-44.8999462689,66.8122919087,29.2158287094,18.1066570821	2849.0
