1	957.5987427611641,-142.9514087210236,-50.457674000000004,-110.86210959307581,-166.3424374992473,-202.51732813597596,-7.656950581033618,-131.00279042849976,-144.32352029804315,-97.65193808931261,-269.21750640642244,-274.2438325910688,-91.47228786302055,-215.1442495780232,-311.23184723983957,-45.45917493627697,-55.72777260812847,111.90952371249377,-100.46512612443557,-90.42774359859509,8.686996268941293,60.68681198344206,100.39396713396889,42.49754616056199,-15.12748123632714	1993.0
3	210.33118172257417,-456.7115013328279,-669.8358057881754,-139.8589107681918,121.13676110501653,-83.56811172574417,-39.961344036934946,116.52747139898001,41.0339638278666,-226.05967589470796,94.59520289994481,-45.1432024838754,-21.310138551130123,-0.911673805678062,48.39683762982361,30.463324254410146,-60.39510589250272,-20.852948421168684,16.661636685777307,42.19897048098128,8.86762290297685,9.236111451350606,-15.026423965132299,-43.9542542647464,-36.72227071471881	7256.0
5	-28.481714168047475,621.049827513348,-349.58462320466407,152.6863039041629,32.83614401206914,-20.906783884422637,-188.418852862739,129.922465544032,78.82480164979036,202.4463072514063,-38.037468927994276,-3.223249285056769,10.779886222563157,26.65289047366266,-14.081497264191459,-13.550079073437654,-12.42677536135829,-55.68188427534008,-17.478783150864288,-12.2270419214483,49.468038596706556,-11.031574129794418,21.508138599672712,18.552245628515895,45.401893140636176	9777.0
7	-257.7045079719952,560.5602140667232,226.4697853031716,-282.18857333679864,-37.00392169364587,168.45238740776483,132.70595461387498,-37.535751680173945,-34.90000227803121,-257.5664106607616,-11.941012555001594,6.748209055372865,-63.69825097538985,-23.463524861461718,24.044077247056336,15.611676785403617,27.14419033531347,4.489697007637641,40.0593695204201,-7.7095884028853225,-26.437623738304858,37.027824036809164,-31.80925914416037,-4.172781943460274,-14.562396442452528	9427.0
9	227.02496149288194,53.82322541354169,254.8628706324652,589.5555573130206,228.93434906788167,-497.0107331206592,158.26003841059023,-118.44109816423607,-17.42382033715278,-118.37906462048622,-75.8988443604166,-50.118336972048645,90.36724122899301,64.71167170972227,20.915653676736113,-42.90453807638889,73.46026602413197,51.97684492743057,57.2800958192708,56.107294459722226,-14.750462986284715,-59.82972641684022,-17.468942901562503,24.678240061631925,-17.256372897743063	5760.0
0	48.1047628691,-206.35599652,78.4697070334,-508.543060682,320.660815586,35.8278997471,-115.786052592,-150.242939576,-136.337402321,145.175158374,35.8956650719,3.79528395876,136.224003721,7.63467484575,-12.5464989268,32.1861976517,50.4409732237,32.6297754445,1.08067260702,25.994690161,-8.90346159332,-31.3489596641,-71.5582631424,17.2651433408,10.7557095034	7008.0
2	-726.848945929,-342.301395739,81.2301641972,88.8611527582,-213.556070033,-2.99681626166,34.5055169685,-77.7877745761,82.7919266939,58.4918213333,23.9396932561,40.7149029663,24.38659734,27.2093627911,-87.0285277869,-7.09860710313,-30.2750164647,-4.98676391702,-32.6227772447,-16.6649544053,-5.368599038,9.99798086285,39.349209973,-2.79555960419,0.108298036674	11316.0
4	175.258163528,-321.637217495,337.226334462,431.841138131,340.048409621,363.19095244,76.1562394277,232.51256243,-234.746267845,137.444127727,45.6198443383,28.6961254495,-116.358542816,-65.3881593541,128.688231998,-3.52981635173,-47.6619345037,-14.1038948303,-7.03193272265,-50.5288054578,14.7603253058,49.8872817664,62.5178775533,-30.8327532645,-48.5830048051	5055.0
6	1113.37944292,-230.864793156,-213.163565717,105.343357743,-755.832239169,403.217288011,185.992918693,-311.491542134,70.2345147917,178.299356048,-34.7770550116,148.116369233,-22.269693167,-65.98897358,88.3761916788,22.6021174003,156.619166014,-45.1262201438,-12.7713348808,-51.0620144485,-74.7490959753,-34.548916413,-134.344267612,-30.9279232973,50.5744988346	2593.0
8	803.953728701,-165.785324216,695.779255887,-302.096116904,-400.817938029,-238.442245374,-94.225789076,250.900378056,217.641923349,82.8266797659,-4.97653143943,67.2204238078,-83.4591134064,92.958829421,77.6245603432,7.89156612895,-79.1980713627,47.011609038,-14.5703899247,42.0913565016,13.6336778224,-43.8911475108,68.4108387076,26.7174888686,19.8667791076	2815.0
