1	980.258495995523,-148.77128009233354,-45.966178317851146,-124.53389478847232,-167.35415554448795,-198.82402404085056,-9.618732806379406,-126.45819716899827,-136.65996076329046,-95.64376420257415,-265.25691535310574,-268.1135614057079,-92.95942815612759,-210.91771997146057,-308.77279981813086,-54.633446352546166,-64.35024360548405,105.60152286849468,-92.49039273866813,-93.81211574370454,8.3698151729155,61.586877851706795,97.37712267543367,41.4873044448797,-12.607578052042527	1787.0
3	207.56112467960705,-459.85138520807084,-664.2928904581865,-146.06786323262244,117.06929189581099,-90.56059835982822,-40.82248582860208,125.6160759967775,34.197748945987435,-221.0142113846862,92.5333604759859,-41.92755334172169,-23.088354194414627,3.5300850046033414,47.61601260334506,29.662426660886915,-61.022887581095574,-18.32273389427651,18.317520117692197,39.07493409114623,9.936126385146547,9.112866167868654,-19.235304426576636,-43.395897131041885,-37.02722394077031	6517.0
5	-26.023673992811595,624.2681486294498,-347.75727457518855,152.87899980440568,40.620065020521736,-19.391283549913044,-191.56422533808686,126.06659470330428,81.86147243223185,202.46126909727545,-37.83458511860868,-2.8422874291014555,6.122819239420287,27.193944312579706,-14.586607352811594,-14.180443132057981,-13.504681794318836,-57.44355383617394,-18.53306508707246,-12.35498854759421,49.63985162736231,-9.275332565217392,22.068604717217397,20.787409131942002,45.04426668046377	8625.0
7	-259.75718160166764,566.2561856071471,218.55846698499104,-286.29914340905276,-39.7018864372841,166.00056718808816,138.42595872316858,-31.852009963668877,-37.10813590637284,-256.54123357129265,-15.024525594997028,7.526851120667076,-63.944808927575885,-23.726928076831424,24.214048982846947,14.323730382966032,27.84638401584275,3.9679481193567594,39.808596967837985,-4.5276776353782,-27.14523920762356,36.98342786480047,-31.71590327897558,-5.074277273734371,-15.416346147706967	8395.0
9	231.20015508050682,55.90406469863547,252.9865253384015,592.7964321360629,221.68716964074056,-491.05494392027293,159.66063843469786,-117.46892178752447,-17.752077773879137,-119.4584678185186,-76.33201658752428,-47.39285293586747,88.52419183937624,64.7738349421053,18.426760558869397,-42.187406132748535,74.8594859035088,49.52118604522419,56.20305814658871,58.9428175643275,-12.479412979922033,-60.94774499025339,-17.51871145458089,24.008905778362582,-16.087600762573096	5130.0
0	43.1884323883,-199.465655107,70.4443157141,-510.472291446,326.63522918,46.191066851,-118.71136978,-168.496526883,-135.747483427,147.496398099,41.5703613293,0.137285760547,140.16530719,-0.113800269611,-15.5856412254,31.2015037198,47.0368801808,35.1869872154,2.12083568968,25.2871950631,-13.0446349782,-35.7482594125,-70.1057304867,17.913889281,8.41005888629	6068.0
2	-725.416614577,-342.146537064,82.7532569447,89.0253648296,-213.014202199,-2.48317228625,30.9589397838,-77.7637166923,84.1612646556,56.9242117876,22.1825980167,39.5080892865,25.1672784697,26.0140010403,-87.6424699893,-5.36334890709,-29.3434368412,-4.48048279616,-30.6552904286,-14.9881404721,-4.48901718185,9.85601565709,39.7561234777,-2.20865744988,0.44913960727	10096.0
4	172.803585122,-314.357716891,339.387271123,431.340447982,329.616804553,361.061769072,76.385889971,233.077836643,-236.461644653,135.262113138,48.0225810394,25.0650322306,-114.756621146,-63.2864976799,127.672804922,-1.47307129516,-48.2029847255,-12.3728092547,-9.77339085917,-48.291708357,14.2512607973,47.4391817449,63.5551297199,-32.0401506765,-46.9514244907	4445.0
6	1110.37848087,-231.261914128,-217.702315225,98.2859668035,-757.481264208,397.380952133,187.437859287,-311.192426392,73.0564697606,177.221136474,-35.6640845437,143.484743452,-23.0724073616,-66.0354326927,88.9715890246,19.2370918519,153.39006766,-40.6334255242,-13.0782239283,-51.2749891689,-73.8578010025,-33.5492210696,-132.282235556,-27.2973463438,52.2399923536	2356.0
8	749.590129888,-165.864327609,697.964560164,-307.497119063,-382.24708148,-238.034444266,-102.908747332,259.407974329,209.336167877,79.5764971391,4.723677611,64.31384921,-79.0463631895,89.3650506703,85.2397598702,18.3363697021,-62.0392531391,50.1131589837,-16.9152947846,43.0413908291,22.0504326281,-39.1492202367,71.9854516439,27.0243814855,15.3927924343	2581.0
